source_path,label,task,domain,is_unknown,split,regime,dataset,label_name,artifact_index,artifact_key,raw_source_path,raw_artifact_index,feature_model
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/d5a7ea3eed1b40c3db021df2.npy,20,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-20,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_503_00_42_20.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/5c8bb9e7c0ccd3d39ef7666e.npy,20,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-20,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_504_00_42_20.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/0c076306f214ae6220c9d3ca.npy,20,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-20,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_505_00_42_20.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/fbcb6e44e00f4db050698f3c.npy,20,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-20,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_506_00_42_20.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/17fb12070d85bb43ac3a5069.npy,20,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-20,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_507_00_42_20.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/bfb3651bcae730dd6affc5ea.npy,20,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-20,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_508_00_42_20.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/7cc107c8588eb6a0f22cdf3c.npy,20,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-20,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_509_00_42_21.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/6ba1a9706512391bebe52629.npy,20,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-20,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_510_00_42_21.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/b34c36cc228b468745fbbbcc.npy,20,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-20,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_511_00_42_21.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/03578086edc65dfd45206cf9.npy,21,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-21,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_512_00_42_21.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/607d789062acaffcdd7d7c33.npy,21,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-21,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_513_00_42_21.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/75a6e00ef0e7ebc4456cfe2a.npy,21,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-21,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_514_00_42_21.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/d6225bdeb7d2b704d1c6288e.npy,21,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-21,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_515_00_42_21.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/5d0db23aaafaec3636d809e5.npy,21,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-21,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_516_00_42_21.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/57f5ed5a03e373fd301d59b2.npy,21,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-21,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_517_00_42_22.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/7a3563854b03927e4f131acb.npy,22,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-22,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_518_00_42_22.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/69f8f8d0ce97caef67576368.npy,22,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-22,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_519_00_42_22.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/76efe0acfa29601a200dda2c.npy,22,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-22,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_520_00_42_22.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/b6b20cf3f5df1ada2dadf54b.npy,22,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-22,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_521_00_42_22.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/1faeb136d2544495a21d40af.npy,22,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-22,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_522_00_42_22.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/d92d8fb28527f1e3f9aaf8ee.npy,22,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-22,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_523_00_42_22.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/d286f58b8f33f53259092fb8.npy,23,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-23,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_524_00_42_22.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/d9847fcab7a445866f00154a.npy,23,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-23,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_525_00_42_22.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/bdbfa3630ce7183643f37897.npy,23,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-23,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_526_00_42_23.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/165bbbe26753894102567457.npy,25,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-25,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_527_00_42_23.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/3141376661797682f30581a0.npy,26,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-26,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_528_00_42_23.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/03c145920d44b01feef626d7.npy,26,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-26,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_529_00_42_23.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/32709a1315150258a61f8304.npy,26,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-26,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_530_00_42_23.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/c61670b3773efefb74392e9e.npy,27,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-27,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_531_00_42_23.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/8686bf1d260a76ef367a2f1f.npy,27,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-27,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_532_00_42_23.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/18c5213603cceeeedd9348c3.npy,27,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-27,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_533_00_42_23.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/6a19fa807709329bf2823b4a.npy,28,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-28,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_534_00_42_23.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/49ab9841ad0ed13b6bce46b0.npy,29,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-29,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_535_00_42_24.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/65f2cc33086e40f1375a02fa.npy,29,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-29,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_536_00_42_24.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/d7b1defda91193ad6ab84afd.npy,29,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-29,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_537_00_42_24.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/3f08df34c767f1be2b888eea.npy,31,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-31,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_538_00_42_24.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/210b10f7f430113313bf1f2b.npy,31,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-31,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_539_00_42_24.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/b6468ff428c0a7c5936bcee1.npy,33,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-33,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_540_00_42_24.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/d512e052a79e80fd6c44835a.npy,33,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-33,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_541_00_42_24.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/7920996cacbbdb0138d75694.npy,36,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-36,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_542_00_42_24.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/cd5fdd564562d5fecac9729e.npy,36,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-36,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_543_00_42_24.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/0139b76ad58a326e90bdb7a2.npy,37,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-37,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_544_00_42_25.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/808e6231e5c508d44007d420.npy,37,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-37,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_545_00_42_25.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/259e02664319b6b50ad738a4.npy,39,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-39,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_546_00_42_25.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/ef154616b7176539f248764f.npy,39,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-39,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_547_00_42_25.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/f94b6064aa5f452dce9cb8ef.npy,40,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-40,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_548_00_42_25.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/42ab51b16cf36ac0abbad67b.npy,41,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-41,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_549_00_42_25.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/908b00575be5e78893084904.npy,43,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-43,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_550_00_42_25.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/f0806c1746c75daf19bdda04.npy,44,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-44,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_551_00_42_25.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/160393ec72e6b89110828ed6.npy,45,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-45,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_552_00_42_25.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/f79415b54d39cb30b3200788.npy,45,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-45,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_553_00_42_26.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/e7b4003ab8e8487c3f79359c.npy,48,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-48,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_554_00_42_26.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/4ecf9835d9718692530e0c6e.npy,47,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-47,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_555_00_42_26.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/723f50d65198c6cc3ece5f76.npy,49,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-49,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_556_00_42_26.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/7de58eab3db974c62b705ff9.npy,51,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-51,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_557_00_42_26.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/99e05aed866efaa36fdcaf87.npy,51,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-51,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_558_00_42_26.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/005e96c7e12386baf945a888.npy,51,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-51,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_559_00_42_26.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/71a4092601c071305f4fdccd.npy,51,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-51,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_560_00_42_26.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/db659a321dc2d3ae2f7af906.npy,54,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-54,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_561_00_42_26.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/dd280aa96c85aa94fbdf36a9.npy,54,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-54,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_562_00_42_27.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/71f3dcbe62743127356c3a8a.npy,56,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-56,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_563_00_42_27.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/dd755086fd26d0147944385e.npy,57,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-57,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_564_00_42_27.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/979ed444c237f801cce0d535.npy,57,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-57,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_565_00_42_27.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/734a536ae0fe6d8d6ad56283.npy,58,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-58,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_566_00_42_27.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/34c7655ed6bd613bf1bba047.npy,58,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-58,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_567_00_42_27.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/833effa34acd2ed095ae0137.npy,59,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-59,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_568_00_42_27.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/e6ba82513f56bd0e2bbf765d.npy,59,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-59,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_569_00_42_27.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/features/rorqual_openclip_dfn5b/b3d96c6e195124f1a7c4f8dc.npy,59,beam-prediction,scenario1,false,eval,task-open,deepsense6g,beam-59,,,/lustre10/scratch/nickyun/scratch/ahmed/opensemcomm/data/deepsense6g/Scenario1/unit1/camera_data/image_BS1_570_00_42_27.jpg,,apple/DFN5B-CLIP-ViT-H-14-378
